Bulan,Tahun,Jenis Produk,Varietas Hibrida,Volume Penjualan,Harga per Unit,Total Pendapatan Bruto,Total Pendapatan Netto,Indeks Permintaan Pasar,Biaya Transportasi,Varietas Benih,Kelas Benih,Kondisi Cuaca_Cerah,Kondisi Cuaca_Hujan,Jenis Pupuk_Jenis B,Jenis Pupuk_Jenis C,Pendapatan per Unit,Rasio Biaya Transportasi
2,2023,Sage 01,Hibrida C,0.2285714285714286,60000,0.22821203953279423,0.2217172392282672,36.11,58000,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9984276729559747,254149.6062992126
2,2023,Sage 02,Hibrida A,0.11428571428571427,58000,0.10422282120395326,0.11513612262175288,31.88,21200,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9119496855345912,203410.34482758623
2,2023,Sage 02,Hibrida B,0.9142857142857144,58000,0.8337825696316262,0.8269839148063984,46.73,47600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9119496855345911,57089.224137931036
2,2023,Sage 02,Hibrida C,0.42857142857142855,58000,0.3908355795148247,0.3720090896938912,31.97,82700,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9119496855345911,211597.93103448278
2,2023,Sage 03,Hibrida A,0.6857142857142857,62000,0.6936208445642408,0.6985697099318273,49.35,23800,Jagung Hibrida,Benih Hibrida,True,False,False,True,1.0115303983228512,34312.69430051814
2,2023,Sage 03,Hibrida B,0.0,62000,0.02515723270440251,0.021075613777124302,31.12,56300,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,,2237925.0000000005
2,2023,Sage 03,Hibrida C,0.7428571428571429,62000,0.7493261455525607,0.721427616628793,41.9,96500,Jagung Hibrida,Benih Hibrida,True,False,True,False,1.0087082728592163,128782.37410071942
3,2023,Sage 01,Hibrida A,0.28571428571428575,60000,0.2821203953279424,0.2672548233302144,38.53,75800,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.9874213836477983,268679.617834395
3,2023,Sage 01,Hibrida B,0.3714285714285714,60000,0.36298292902066487,0.3473243327540882,45.34,76100,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9772617319787132,209651.73267326734
3,2023,Sage 01,Hibrida C,0.7142857142857144,60000,0.6864330637915544,0.6754444592968853,43.23,59700,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.961006289308176,86971.33507853402
3,2023,Sage 02,Hibrida A,0.8571428571428572,58000,0.7816711590296496,0.7756093213919708,46.06,46900,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9119496855345911,59999.6551724138
3,2023,Sage 02,Hibrida B,0.17142857142857143,58000,0.15633423180592987,0.14075658334447266,35.34,79700,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.9119496855345909,509805.1724137933
3,2023,Sage 02,Hibrida C,0.4857142857142857,58000,0.4429469901168014,0.4201309985296084,48.54,90700,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.9119496855345911,204764.90872210957
3,2023,Sage 03,Hibrida A,0.39999999999999997,62000,0.41509433962264153,0.4163881833979414,33.58,37100,Jagung Hibrida,Benih Hibrida,False,True,True,False,1.037735849056604,89377.27272727272
3,2023,Sage 03,Hibrida B,0.7428571428571429,62000,0.7493261455525607,0.7497215167312747,39.36,33000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,1.0087082728592163,44039.568345323736
3,2023,Sage 03,Hibrida C,0.2285714285714286,62000,0.24797843665768193,0.2340596176981687,39.52,74300,Jagung Hibrida,Benih Hibrida,False,False,False,False,1.0849056603773584,299622.82608695654
4,2023,Sage 01,Hibrida A,0.6000000000000001,60000,0.5786163522012578,0.564853183620728,37.24,67900,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9643605870020963,117348.91304347827
4,2023,Sage 01,Hibrida B,0.6571428571428573,60000,0.632524707996406,0.6058904781000758,39.59,95800,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9625375991249655,151456.53409090912
4,2023,Sage 01,Hibrida C,0.45714285714285713,60000,0.4438454627133872,0.43728556788308165,45.14,54200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9709119496855345,122114.57489878543
4,2023,Sage 02,Hibrida A,0.6571428571428573,58000,0.5992812219227314,0.6048211023481709,36.57,24200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9119496855345911,40381.70914542729
4,2023,Sage 02,Hibrida B,0.3428571428571429,58000,0.31266846361185985,0.30428195873991887,37.92,60700,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9119496855345911,194135.3448275862
4,2023,Sage 02,Hibrida C,0.39999999999999997,58000,0.3647798742138365,0.3513790491467273,35.65,71000,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9119496855345913,194637.93103448275
4,2023,Sage 03,Hibrida A,0.7714285714285716,62000,0.7771787960467206,0.7510136790981596,49.8,92100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,1.0074539948753782,118505.54913294797
4,2023,Sage 03,Hibrida B,1.0,62000,0.9999999999999999,1.0,48.83,29300,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9999999999999999,29300.000000000004
4,2023,Sage 03,Hibrida C,0.42857142857142855,62000,0.4429469901168014,0.43964710600187146,35.0,46900,Jagung Hibrida,Benih Hibrida,True,False,False,False,1.0335429769392033,105881.74442190671
5,2023,Sage 01,Hibrida A,0.9714285714285715,60000,0.9290206648697213,0.9337432607048968,48.27,20000,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9563448020717719,21528.046421663446
5,2023,Sage 01,Hibrida B,0.2571428571428572,60000,0.2551662174303684,0.24461970324822885,38.25,66600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9923130677847658,261006.338028169
5,2023,Sage 01,Hibrida C,0.9428571428571428,60000,0.9020664869721474,0.8973399278171368,47.17,41700,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9567371831522776,46227.191235059756
5,2023,Sage 02,Hibrida A,0.3428571428571429,58000,0.31266846361185985,0.3096733948224391,45.8,48600,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9119496855345911,155436.2068965517
5,2023,Sage 02,Hibrida B,0.3714285714285714,58000,0.3387241689128482,0.3401506037517266,40.66,38200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,0.9119496855345913,112776.1273209549
5,2023,Sage 02,Hibrida C,0.2,58000,0.1823899371069182,0.1676692064340775,36.07,77300,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.911949685534591,423817.24137931044
5,2023,Sage 03,Hibrida A,0.6000000000000001,62000,0.610062893081761,0.6147128280532905,49.65,26000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,1.0167714884696015,42618.55670103093
5,2023,Sage 03,Hibrida B,0.3428571428571429,62000,0.3593890386343216,0.3465223009401595,45.74,69900,Jagung Hibrida,Benih Hibrida,False,True,False,False,1.0482180293501044,194496.75000000003
5,2023,Sage 03,Hibrida C,0.6857142857142857,62000,0.6936208445642408,0.6671567972196231,47.3,94300,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.0115303983228512,135953.2383419689
6,2023,Sage 01,Hibrida A,0.11428571428571427,60000,0.12039532794249774,0.11384396025486793,31.69,60100,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,1.0534591194968554,499188.8059701493
6,2023,Sage 01,Hibrida B,0.28571428571428575,60000,0.2821203953279424,0.2586107026689836,41.55,95200,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9874213836477983,337444.58598726126
6,2023,Sage 01,Hibrida C,0.8571428571428572,60000,0.821203953279425,0.8215033640778862,42.56,31900,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.9580712788259957,38845.404814004374
6,2023,Sage 02,Hibrida A,0.3428571428571429,58000,0.31266846361185985,0.30570779307579204,42.29,57500,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9119496855345911,183900.8620689655
6,2023,Sage 02,Hibrida B,0.8857142857142857,58000,0.8077268643306378,0.7911152697945907,48.41,70100,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9119496855345911,86786.76307007788
6,2023,Sage 02,Hibrida C,0.5428571428571429,58000,0.49505840071877805,0.48843737468252907,39.46,53400,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.911949685534591,107866.06170598912
6,2023,Sage 03,Hibrida A,0.42857142857142855,62000,0.4429469901168014,0.43857773024996655,32.15,49300,Jagung Hibrida,Benih Hibrida,False,True,False,True,1.0335429769392033,111300.00000000001
6,2023,Sage 03,Hibrida B,0.3428571428571429,62000,0.3593890386343216,0.3635431983246447,32.08,31700,Jagung Hibrida,Benih Hibrida,False,False,True,False,1.0482180293501044,88205.25000000001
6,2023,Sage 03,Hibrida C,0.39999999999999997,62000,0.41509433962264153,0.41086307534643324,42.94,49500,Jagung Hibrida,Benih Hibrida,False,True,False,True,1.037735849056604,119250.0
7,2023,Sage 01,Hibrida A,0.7714285714285716,60000,0.7403414195867025,0.7424586730829212,49.76,29300,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9597018402049846,39576.334951456316
7,2023,Sage 01,Hibrida B,0.42857142857142855,60000,0.41689128481581306,0.42405204295325943,36.0,23900,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9727463312368971,57329.09482758622
7,2023,Sage 01,Hibrida C,0.42857142857142855,60000,0.41689128481581306,0.40618455643184964,45.17,64000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9727463312368971,153517.24137931038
7,2023,Sage 02,Hibrida A,0.39999999999999997,58000,0.3647798742138365,0.37151895914093486,46.52,25800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,0.9119496855345913,70727.58620689655
7,2023,Sage 02,Hibrida B,0.2,58000,0.1823899371069182,0.18923495076415814,33.7,28900,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.911949685534591,158451.72413793107
7,2023,Sage 02,Hibrida C,0.45714285714285713,58000,0.41689128481581306,0.42325001113933075,49.98,25700,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9119496855345911,61646.76724137932
7,2023,Sage 03,Hibrida A,0.3428571428571429,62000,0.3593890386343216,0.3545426190794457,33.77,51900,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.0482180293501044,144411.75000000003
7,2023,Sage 03,Hibrida B,0.9428571428571428,62000,0.9442946990116802,0.9195740319921579,46.45,85800,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,1.0015246807699638,90861.46527117031
7,2023,Sage 03,Hibrida C,0.42857142857142855,62000,0.4429469901168014,0.4184378202557591,32.23,94500,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,1.0335429769392033,213343.81338742396
8,2023,Sage 01,Hibrida A,0.5142857142857142,60000,0.4977538185085355,0.502651160718264,33.41,27500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.9678546470999303,55248.19494584837
8,2023,Sage 01,Hibrida B,0.6857142857142857,60000,0.6594788858939803,0.6453237089515662,43.45,67300,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9617400419287212,102050.27247956402
8,2023,Sage 01,Hibrida C,0.39999999999999997,60000,0.389937106918239,0.3839504522568284,37.51,53900,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9748427672955976,138227.4193548387
8,2023,Sage 02,Hibrida A,0.4857142857142857,58000,0.4429469901168014,0.4385331729269705,44.51,49400,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.9119496855345911,111525.76064908723
8,2023,Sage 02,Hibrida B,0.6285714285714286,58000,0.573225516621743,0.5747894666488438,39.05,33600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9119496855345912,58615.67398119122
8,2023,Sage 02,Hibrida C,0.6285714285714286,58000,0.573225516621743,0.5668137058325535,34.32,51500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9119496855345912,89842.47648902821
8,2023,Sage 03,Hibrida A,0.3714285714285714,62000,0.38724168912848156,0.3691128636991489,42.36,81200,Jagung Hibrida,Benih Hibrida,False,True,False,True,1.042573778422835,209688.16705336428
8,2023,Sage 03,Hibrida B,0.8857142857142857,62000,0.8885893980233602,0.8738582185982267,46.37,64400,Jagung Hibrida,Benih Hibrida,True,False,False,False,1.0032460945425035,72474.41860465116
8,2023,Sage 03,Hibrida C,0.9142857142857144,62000,0.9164420485175201,0.9127122042507685,47.72,39200,Jagung Hibrida,Benih Hibrida,False,False,False,False,1.0023584905660374,42774.11764705883
9,2023,Sage 01,Hibrida A,0.3428571428571429,60000,0.3360287511230907,0.31016352537539543,30.91,99500,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9800838574423477,296105.61497326207
9,2023,Sage 01,Hibrida B,0.5142857142857142,60000,0.4977538185085355,0.49498730116294615,43.29,44700,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,0.9678546470999303,89803.42960288808
9,2023,Sage 01,Hibrida C,0.42857142857142855,60000,0.41689128481581306,0.41661097001292163,47.32,40600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9727463312368971,97387.50000000001
9,2023,Sage 02,Hibrida A,0.3714285714285714,58000,0.3387241689128482,0.3401506037517266,37.75,38200,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9119496855345913,112776.1273209549
9,2023,Sage 02,Hibrida B,0.2571428571428572,58000,0.23450134770889486,0.22149445261328699,38.66,72500,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.911949685534591,309166.6666666667
9,2023,Sage 02,Hibrida C,0.6285714285714286,58000,0.573225516621743,0.5683732121374148,33.66,48000,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.9119496855345912,83736.67711598746
9,2023,Sage 03,Hibrida A,0.3428571428571429,62000,0.3593890386343216,0.3622510359577597,42.64,34600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,1.0482180293501044,96274.50000000001
9,2023,Sage 03,Hibrida B,0.7714285714285716,62000,0.7771787960467206,0.7787283340016931,39.06,29900,Jagung Hibrida,Benih Hibrida,False,True,True,False,1.0074539948753782,38472.48554913295
9,2023,Sage 03,Hibrida C,0.5142857142857142,62000,0.5265049415992812,0.519315599518781,32.33,54100,Jagung Hibrida,Benih Hibrida,True,False,False,True,1.0237596086652692,102753.07167235496
10,2023,Sage 01,Hibrida A,0.2,60000,0.20125786163522008,0.20113175600409933,39.61,44200,Jagung Hibrida,Benih Hibrida,True,False,False,False,1.0062893081761004,219618.75000000006
10,2023,Sage 01,Hibrida B,0.8,60000,0.7672955974842767,0.7552466247827829,49.12,60600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,0.9591194968553458,78978.68852459016
10,2023,Sage 01,Hibrida C,0.8571428571428572,60000,0.821203953279425,0.791382613732567,44.06,99500,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9580712788259957,121163.56673960613
10,2023,Sage 02,Hibrida A,0.08571428571428574,58000,0.07816711590296493,0.06380608653032127,33.41,78400,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.9119496855345905,1002979.310344828
10,2023,Sage 02,Hibrida B,0.9142857142857144,58000,0.8337825696316262,0.8178051062692153,49.23,68200,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9119496855345911,81795.9051724138
10,2023,Sage 02,Hibrida C,0.45714285714285713,58000,0.41689128481581306,0.4207548010515529,48.71,31300,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9119496855345911,75079.52586206897
10,2023,Sage 03,Hibrida A,0.39999999999999997,62000,0.41509433962264153,0.41148687786837773,41.4,48100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,1.037735849056604,115877.27272727272
10,2023,Sage 03,Hibrida B,0.6571428571428573,62000,0.6657681940700809,0.6557055652096422,44.26,58000,Jagung Hibrida,Benih Hibrida,True,False,False,True,1.0131255127153405,87117.40890688259
10,2023,Sage 03,Hibrida C,0.45714285714285713,62000,0.47079964061096136,0.4490932584770307,33.38,87700,Jagung Hibrida,Benih Hibrida,True,False,False,False,1.029874213836478,186278.81679389314
11,2023,Sage 01,Hibrida A,0.08571428571428574,60000,0.0934411500449236,0.10252640021387516,34.88,25500,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,1.0901467505241083,272899.03846153856
11,2023,Sage 01,Hibrida B,0.6857142857142857,60000,0.6594788858939803,0.6361003430913872,49.79,88000,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.9617400419287212,133438.69209809264
11,2023,Sage 01,Hibrida C,0.28571428571428575,60000,0.2821203953279424,0.26061578220380516,35.0,90700,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9874213836477983,321493.9490445861
11,2023,Sage 02,Hibrida A,0.39999999999999997,58000,0.3647798742138365,0.3624292652497438,47.3,46200,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9119496855345913,126651.72413793103
11,2023,Sage 02,Hibrida B,0.7428571428571429,58000,0.6774483378256962,0.6647061444548412,42.47,63800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,0.9119496855345911,94176.92307692309
11,2023,Sage 02,Hibrida C,0.5428571428571429,58000,0.49505840071877805,0.4746691618767545,38.01,84300,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.911949685534591,170282.94010889294
11,2023,Sage 03,Hibrida A,0.42857142857142855,62000,0.4429469901168014,0.4502071915519316,44.2,23200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,1.0335429769392033,52376.4705882353
11,2023,Sage 03,Hibrida B,0.3428571428571429,62000,0.3593890386343216,0.35489907766341405,37.19,51100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.0482180293501044,142185.75000000003
11,2023,Sage 03,Hibrida C,0.42857142857142855,62000,0.4429469901168014,0.4289533484828231,39.34,70900,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,1.0335429769392033,160064.30020283978
12,2023,Sage 01,Hibrida A,0.4857142857142857,60000,0.47079964061096136,0.4556877422804438,41.16,72900,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.9692933777284498,154842.93893129771
12,2023,Sage 01,Hibrida B,0.39999999999999997,60000,0.389937106918239,0.3718308604019071,33.74,81100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9748427672955976,207982.25806451612
12,2023,Sage 01,Hibrida C,0.6285714285714286,60000,0.605570530098832,0.5979592746067817,46.13,53600,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9634076615208691,88511.57270029673
12,2023,Sage 02,Hibrida A,0.7142857142857144,58000,0.651392632524708,0.6559283518246224,48.49,25500,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9119496855345911,39146.89655172414
12,2023,Sage 02,Hibrida B,0.31428571428571433,58000,0.2866127583108715,0.28360736086975896,40.35,49100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.9119496855345911,171311.28526645768
12,2023,Sage 02,Hibrida C,0.5428571428571429,58000,0.49505840071877805,0.47671879873457207,34.32,79700,Jagung Hibrida,Benih Hibrida,False,False,False,False,0.911949685534591,160991.10707803993
